Site_ID_pseudonym,Reservoir_ID,Reservoir_Name,Sample_ID,Collection_Date,Species_Name,biomass_ugL,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Keratella_cochlearis,4.33E-16,1.50E-05,0.113,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Keratella_quadrata,7.09E-14,0.000824341,0.155,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Kellicottia_longspinia,3.60E-15,0.00044964,0.138,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Nauplii_general,0.000619708,0.009517386,0.142,Nauplii,NA,NA,NA_ NA,Nauplii
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
C,ALC,Alcova,ALC_P1_DUP_20210614,6/14/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Cladocera_general,5.81E-05,6.59E-05,0.544,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Daphnia_galeata_mendote,0.03377631,0.00191247,1.563,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Holopedium_gibberum,NA,8.24E-05,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Calanoida_general,0.00204792,0.00072542,0.808,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Leptodiaptomus_ashlandi,0.001031664,0.000181355,1.059,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,H_Shoshone,0.001955644,8.24E-05,1.838,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Cyclopoida_general,0.002076618,0.003528178,0.576,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Cyclops_bicuspidatus_thomasi,NA,3.30E-05,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Rotifera_general,NA,0.001121103,0.096,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Keratella_quadrata,1.13E-13,0.001104616,0.164,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Kellicottia_longspinia,8.44E-15,0.000989209,0.141,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Nauplii_general,0.000681989,0.009331535,0.149,Nauplii,NA,NA,NA_ NA,Nauplii
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210614,6/14/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Cladocera_general,NA,6.00E-05,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Daphnia_galeata_mendote,0.114602744,0.004816147,1.736,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Bosmina_longirostris,0.000119229,0.000179856,0.291,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Holopedium_gibberum,NA,0.000139888,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Calanoida_general,0.012996699,0.007034373,0.686,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Leptodiaptomus_ashlandi,0.00861166,0.000959233,1.263,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,H_Shoshone,0.010206836,0.00059952,1.617,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Cyclopoida_general,0.002047418,0.002997602,0.598,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Cyclops_bicuspidatus_thomasi,0.001205384,0.000539568,0.806,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Rotifera_general,NA,6.00E-05,0.138,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Keratella_quadrata,5.18E-15,7.99E-05,0.141,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Kellicottia_longspinia,1.70E-15,0.00029976,0.123,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Mites_general,NA,2.00E-05,0.75,Arachnida,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Nauplii_general,0.001245881,0.014368506,0.16,Nauplii,NA,NA,NA_ NA,Nauplii
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
B,ALC,Alcova,ALC_P2_20210720,7/20/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Cladocera_general,NA,NA,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Daphnia_galeata_mendote,0.019229566,0.001945872,1.274,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Holopedium_gibberum,NA,1.52E-05,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Calanoida_general,0.002252719,0.001140159,0.704,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Leptodiaptomus_ashlandi,6.32E-05,1.52E-05,0.938,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,H_Shoshone,NA,6.08E-05,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Cyclopoida_general,0.001358081,0.003116436,0.534,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Cyclops_bicuspidatus_thomasi,0.000310062,7.60E-05,0.938,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Rotifera_general,NA,0.000410457,0.123,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Keratella_cochlearis,6.64E-16,3.04E-05,0.103,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Keratella_quadrata,5.18E-14,0.000638489,0.152,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Kellicottia_longspinia,2.38E-15,0.000364851,0.129,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Nauplii_general,0.0003843,0.005092712,0.151,Nauplii,NA,NA,NA_ NA,Nauplii
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
A,ALC,Alcova,ALC_P3_20210614,6/14/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Cladocera_general,NA,0.000318945,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Daphnia_galeata_mendote,NA,NA,1.656,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Bosmina_longirostris,6.71E-05,6.08E-05,0.356,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALC,Alcova,ALC_P3_20210720,7/20/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
