,Site_ID_pseudonym,Reservoir_ID,Reservoir_Name,Sample_ID,Site_ID,DUP,Collection_Date,Species_Name,biomass_ugL,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General
6207,A,WHE,Wheatland 3,WHE_P1_20220726,P1,,7/26/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6208,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Cladocera_general,0.03048406,0.006829676,0.963,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
6209,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6210,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6211,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6212,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6213,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Daphnia_rosea,0.04639213,0.002626799,1.563,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6214,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Diaphanosoma_birgei,0.01096129,0.002801919,1.025,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6215,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6216,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6217,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6218,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6219,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6220,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6221,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Chydorus_sphaericus,NA,0.00017512,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6222,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6223,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6224,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6225,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6226,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Calanoida_general,0.1381931,0.03660006,0.904,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6227,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6228,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
6229,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Cyclopoida_general,0.004852073,0.01173303,0.527,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
6230,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Cyclops_bicuspidatus_thomasi,NA,0.00017512,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
6231,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
6232,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
6233,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6234,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6235,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
6236,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
6237,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
6238,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
6239,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6240,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Nauplii_general,0.002822748,0.01348423,0.231,Nauplii,NA,NA,NA_ NA,Nauplii
6241,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
6242,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6243,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6244,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
6245,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
6246,A,WHE,Wheatland 3,WHE_P1_20220817,P1,,8/17/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6247,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Cladocera_general,0.02826604,0.003669523,1.167,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
6248,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6249,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Daphnia_pulex,NA,0.001359083,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6250,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6251,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6252,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Daphnia_rosea,0.01309439,0.001494991,1.221,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6253,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Diaphanosoma_birgei,0.0187067,0.005708148,0.967,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6254,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6255,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6256,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6257,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6258,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6259,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6260,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6261,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6262,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6263,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6264,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6265,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Calanoida_general,0.1212136,0.02854074,0.946,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6266,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6267,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
6268,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Cyclopoida_general,0.003137227,0.002310441,0.711,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
6269,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Cyclops_bicuspidatus_thomasi,0.001637357,0.000543633,0.869,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
6270,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
6271,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
6272,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6273,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6274,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
6275,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
6276,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
6277,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
6278,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6279,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Nauplii_general,0.001835086,0.01209584,0.202,Nauplii,NA,NA,NA_ NA,Nauplii
6280,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
6281,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6282,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6283,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
6284,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
6285,A,WHE,Wheatland 3,WHE_P1_20220907,P1,,9/7/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6286,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Cladocera_general,0.001909867,0.002046619,0.555,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
6287,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6288,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6289,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6290,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6291,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Daphnia_rosea,0.07078855,0.002251281,1.915,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6292,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Diaphanosoma_birgei,0.000308803,0.000613986,0.522,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6293,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6294,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6295,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6296,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6297,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6298,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6299,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Chydorus_sphaericus,0.01796618,0.005321209,0.401,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6300,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6301,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6302,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6303,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6304,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Calanoida_general,0.2508212,0.08084144,0.838,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6305,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6306,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
6307,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Cyclopoida_general,0.002496588,0.002455943,0.661,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
6308,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Cyclops_bicuspidatus_thomasi,0.000490598,0.000409324,0.689,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
6309,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
6310,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
6311,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6312,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6313,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
6314,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Brachionus_spp,6.36E-15,0.000204662,0.133,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
6315,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
6316,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
6317,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
6318,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6319,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Nauplii_general,0.01085508,0.06160322,0.215,Nauplii,NA,NA,NA_ NA,Nauplii
6320,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
6321,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6322,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6323,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
6324,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
6325,B,WHE,Wheatland 3,WHE_P2_20220623,P2,,6/23/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
6326,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Cladocera_general,0.1409451,0.01029401,1.429,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
6327,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6328,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6329,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6330,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6331,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Daphnia_rosea,0.100133,0.005067818,1.626,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6332,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Diaphanosoma_birgei,0.06175836,0.01298628,1.093,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6333,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6334,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6335,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6336,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
6337,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
6338,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6339,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Chydorus_sphaericus,NA,0.000316739,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6340,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6341,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
6342,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
6343,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
6344,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Calanoida_general,0.3753224,0.108483,0.874,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6345,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
6346,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
6347,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Cyclopoida_general,0.00318988,0.001900432,0.75,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
6348,B,WHE,Wheatland 3,WHE_P2_20220726,P2,,7/26/2022,Cyclops_bicuspidatus_thomasi,0.01218676,0.003325755,0.913,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
